date,state,daily
9/1/2019,Perak,13
9/1/2019,Perlis,2
9/1/2019,Pulau Pinang,38
9/1/2019,Sabah,10
9/1/2019,Sarawak,64
9/1/2019,Selangor,6
9/1/2019,Terengganu,0
9/1/2019,W.P. Kuala Lumpur,0
9/1/2019,W.P. Labuan,0
9/1/2019,W.P. Putrajaya,0
9/2/2019,Johor,62
9/2/2019,Kedah,101
9/2/2019,Kelantan,27
9/2/2019,Melaka,9
9/2/2019,Negeri Sembilan,2
9/2/2019,Pahang,32
9/2/2019,Perak,37
9/2/2019,Perlis,1
9/2/2019,Pulau Pinang,66
9/2/2019,Sabah,67
9/2/2019,Sarawak,114
9/2/2019,Selangor,25
9/2/2019,Terengganu,1
9/2/2019,W.P. Kuala Lumpur,3
9/2/2019,W.P. Labuan,0
9/2/2019,W.P. Putrajaya,0
9/3/2019,Johor,73
9/3/2019,Kedah,205
9/3/2019,Kelantan,59
9/3/2019,Melaka,8
9/3/2019,Negeri Sembilan,18
9/3/2019,Pahang,56
9/3/2019,Perak,123
9/3/2019,Perlis,61
9/3/2019,Pulau Pinang,150
9/3/2019,Sabah,86
9/3/2019,Sarawak,191
9/3/2019,Selangor,32
9/3/2019,Terengganu,41
9/3/2019,W.P. Kuala Lumpur,9
9/3/2019,W.P. Labuan,0
9/3/2019,W.P. Putrajaya,4
9/4/2019,Johor,105
9/4/2019,Kedah,193
9/4/2019,Kelantan,129
9/4/2019,Melaka,13
9/4/2019,Negeri Sembilan,10
9/4/2019,Pahang,140
9/4/2019,Perak,105
9/4/2019,Perlis,42
9/4/2019,Pulau Pinang,103
9/4/2019,Sabah,126
9/4/2019,Sarawak,189
9/4/2019,Selangor,48
9/4/2019,Terengganu,58
9/4/2019,W.P. Kuala Lumpur,17
9/4/2019,W.P. Labuan,1
9/4/2019,W.P. Putrajaya,3
9/5/2019,Johor,147
9/5/2019,Kedah,337
9/5/2019,Kelantan,72
9/5/2019,Melaka,9
9/5/2019,Negeri Sembilan,8
9/5/2019,Pahang,80
9/5/2019,Perak,103
9/5/2019,Perlis,42
9/5/2019,Pulau Pinang,162
9/5/2019,Sabah,155
9/5/2019,Sarawak,226
9/5/2019,Selangor,78
9/5/2019,Terengganu,26
9/5/2019,W.P. Kuala Lumpur,27
9/5/2019,W.P. Labuan,2
9/5/2019,W.P. Putrajaya,6
9/6/2019,Johor,95
9/6/2019,Kedah,81
9/6/2019,Kelantan,9
9/6/2019,Melaka,14
9/6/2019,Negeri Sembilan,4
9/6/2019,Pahang,66
9/6/2019,Perak,175
9/6/2019,Perlis,28
9/6/2019,Pulau Pinang,137
9/6/2019,Sabah,128
9/6/2019,Sarawak,148
9/6/2019,Selangor,59
9/6/2019,Terengganu,2
9/6/2019,W.P. Kuala Lumpur,18
9/6/2019,W.P. Labuan,1
9/6/2019,W.P. Putrajaya,2
9/7/2019,Johor,56
9/7/2019,Kedah,99
9/7/2019,Kelantan,18
9/7/2019,Melaka,8
9/7/2019,Negeri Sembilan,16
9/7/2019,Pahang,24
9/7/2019,Perak,55
9/7/2019,Perlis,3
9/7/2019,Pulau Pinang,89
9/7/2019,Sabah,7
9/7/2019,Sarawak,127
9/7/2019,Selangor,32
9/7/2019,Terengganu,3
9/7/2019,W.P. Kuala Lumpur,18
9/7/2019,W.P. Labuan,0
9/7/2019,W.P. Putrajaya,0
9/8/2019,Johor,50
9/8/2019,Kedah,146
9/8/2019,Kelantan,122
9/8/2019,Melaka,5
9/8/2019,Negeri Sembilan,17
9/8/2019,Pahang,30
9/8/2019,Perak,44
9/8/2019,Perlis,27
9/8/2019,Pulau Pinang,63
9/8/2019,Sabah,2
9/8/2019,Sarawak,133
9/8/2019,Selangor,26
9/8/2019,Terengganu,27
9/8/2019,W.P. Kuala Lumpur,0
9/8/2019,W.P. Labuan,0
9/8/2019,W.P. Putrajaya,0
9/9/2019,Johor,31
9/9/2019,Kedah,79
9/9/2019,Kelantan,9
9/9/2019,Melaka,0
9/9/2019,Negeri Sembilan,73
9/9/2019,Pahang,48
9/9/2019,Perak,109
9/9/2019,Perlis,0
9/9/2019,Pulau Pinang,35
9/9/2019,Sabah,39
9/9/2019,Sarawak,147
9/9/2019,Selangor,8
9/9/2019,Terengganu,1
9/9/2019,W.P. Kuala Lumpur,2
9/9/2019,W.P. Labuan,0
9/9/2019,W.P. Putrajaya,0
9/10/2019,Johor,119
9/10/2019,Kedah,336
9/10/2019,Kelantan,87
9/10/2019,Melaka,17
9/10/2019,Negeri Sembilan,20
9/10/2019,Pahang,73
9/10/2019,Perak,131
9/10/2019,Perlis,46
9/10/2019,Pulau Pinang,146
9/10/2019,Sabah,116
9/10/2019,Sarawak,223
9/10/2019,Selangor,34
9/10/2019,Terengganu,38
9/10/2019,W.P. Kuala Lumpur,15
9/10/2019,W.P. Labuan,0
9/10/2019,W.P. Putrajaya,1
9/11/2019,Johor,88
9/11/2019,Kedah,233
9/11/2019,Kelantan,92
9/11/2019,Melaka,12
9/11/2019,Negeri Sembilan,99
9/11/2019,Pahang,102
9/11/2019,Perak,87
9/11/2019,Perlis,40
9/11/2019,Pulau Pinang,153
9/11/2019,Sabah,73
9/11/2019,Sarawak,206
9/11/2019,Selangor,52
9/11/2019,Terengganu,58
9/11/2019,W.P. Kuala Lumpur,13
9/11/2019,W.P. Labuan,0
9/11/2019,W.P. Putrajaya,3
9/12/2019,Johor,76
9/12/2019,Kedah,204
9/12/2019,Kelantan,107
9/12/2019,Melaka,15
9/12/2019,Negeri Sembilan,111
9/12/2019,Pahang,97
9/12/2019,Perak,135
9/12/2019,Perlis,76
9/12/2019,Pulau Pinang,156
9/12/2019,Sabah,27
9/12/2019,Sarawak,152
9/12/2019,Selangor,51
9/12/2019,Terengganu,25
9/12/2019,W.P. Kuala Lumpur,10
9/12/2019,W.P. Labuan,0
9/12/2019,W.P. Putrajaya,1
9/13/2019,Johor,48
9/13/2019,Kedah,68
9/13/2019,Kelantan,7
9/13/2019,Melaka,48
9/13/2019,Negeri Sembilan,183
9/13/2019,Pahang,103
9/13/2019,Perak,68
9/13/2019,Perlis,55
9/13/2019,Pulau Pinang,97
9/13/2019,Sabah,59
9/13/2019,Sarawak,225
9/13/2019,Selangor,52
9/13/2019,Terengganu,0
9/13/2019,W.P. Kuala Lumpur,12
9/13/2019,W.P. Labuan,0
9/13/2019,W.P. Putrajaya,4
9/14/2019,Johor,40
9/14/2019,Kedah,115
9/14/2019,Kelantan,27
9/14/2019,Melaka,9
9/14/2019,Negeri Sembilan,313
9/14/2019,Pahang,12
9/14/2019,Perak,32
9/14/2019,Perlis,5
9/14/2019,Pulau Pinang,90
9/14/2019,Sabah,25
9/14/2019,Sarawak,103
9/14/2019,Selangor,29
9/14/2019,Terengganu,1
9/14/2019,W.P. Kuala Lumpur,11
9/14/2019,W.P. Labuan,0
9/14/2019,W.P. Putrajaya,9
9/15/2019,Johor,28
9/15/2019,Kedah,122
9/15/2019,Kelantan,112
9/15/2019,Melaka,1
9/15/2019,Negeri Sembilan,9
9/15/2019,Pahang,9
9/15/2019,Perak,10
9/15/2019,Perlis,0
9/15/2019,Pulau Pinang,77
9/15/2019,Sabah,6
9/15/2019,Sarawak,102
9/15/2019,Selangor,18
9/15/2019,Terengganu,21
9/15/2019,W.P. Kuala Lumpur,3
9/15/2019,W.P. Labuan,0
9/15/2019,W.P. Putrajaya,0
9/16/2019,Johor,40
9/16/2019,Kedah,98
9/16/2019,Kelantan,19
9/16/2019,Melaka,2
9/16/2019,Negeri Sembilan,31
9/16/2019,Pahang,48
9/16/2019,Perak,31
9/16/2019,Perlis,4
9/16/2019,Pulau Pinang,38
9/16/2019,Sabah,131
9/16/2019,Sarawak,79
9/16/2019,Selangor,6
9/16/2019,Terengganu,0
9/16/2019,W.P. Kuala Lumpur,2
9/16/2019,W.P. Labuan,0
9/16/2019,W.P. Putrajaya,1
9/17/2019,Johor,87
9/17/2019,Kedah,375
9/17/2019,Kelantan,135
9/17/2019,Melaka,11
9/17/2019,Negeri Sembilan,123
9/17/2019,Pahang,97
9/17/2019,Perak,101
9/17/2019,Perlis,72
9/17/2019,Pulau Pinang,169
9/17/2019,Sabah,155
9/17/2019,Sarawak,256
9/17/2019,Selangor,77
9/17/2019,Terengganu,24
9/17/2019,W.P. Kuala Lumpur,5
9/17/2019,W.P. Labuan,0
9/17/2019,W.P. Putrajaya,21
9/18/2019,Johor,129
9/18/2019,Kedah,274
9/18/2019,Kelantan,211
9/18/2019,Melaka,21
9/18/2019,Negeri Sembilan,26
9/18/2019,Pahang,137
9/18/2019,Perak,123
9/18/2019,Perlis,93
9/18/2019,Pulau Pinang,168
9/18/2019,Sabah,83
9/18/2019,Sarawak,215
9/18/2019,Selangor,102
9/18/2019,Terengganu,47
9/18/2019,W.P. Kuala Lumpur,28
9/18/2019,W.P. Labuan,0
9/18/2019,W.P. Putrajaya,0
9/19/2019,Johor,99
9/19/2019,Kedah,260
9/19/2019,Kelantan,94
9/19/2019,Melaka,31
9/19/2019,Negeri Sembilan,19
9/19/2019,Pahang,110
9/19/2019,Perak,86
9/19/2019,Perlis,88
9/19/2019,Pulau Pinang,153
9/19/2019,Sabah,64
9/19/2019,Sarawak,274
9/19/2019,Selangor,48
9/19/2019,Terengganu,43
9/19/2019,W.P. Kuala Lumpur,15
9/19/2019,W.P. Labuan,1
9/19/2019,W.P. Putrajaya,2
9/20/2019,Johor,72
9/20/2019,Kedah,67
9/20/2019,Kelantan,10
9/20/2019,Melaka,15
9/20/2019,Negeri Sembilan,20
9/20/2019,Pahang,79
9/20/2019,Perak,114
9/20/2019,Perlis,49
9/20/2019,Pulau Pinang,147
9/20/2019,Sabah,303
9/20/2019,Sarawak,237
9/20/2019,Selangor,43
9/20/2019,Terengganu,89
9/20/2019,W.P. Kuala Lumpur,23
9/20/2019,W.P. Labuan,19
9/20/2019,W.P. Putrajaya,1
9/21/2019,Johor,19
9/21/2019,Kedah,90
9/21/2019,Kelantan,66
9/21/2019,Melaka,40
9/21/2019,Negeri Sembilan,8
9/21/2019,Pahang,12
9/21/2019,Perak,47
9/21/2019,Perlis,6
9/21/2019,Pulau Pinang,91
9/21/2019,Sabah,208
9/21/2019,Sarawak,188
9/21/2019,Selangor,31
9/21/2019,Terengganu,37
9/21/2019,W.P. Kuala Lumpur,17
9/21/2019,W.P. Labuan,0
9/21/2019,W.P. Putrajaya,2
9/22/2019,Johor,51
9/22/2019,Kedah,153
9/22/2019,Kelantan,84
9/22/2019,Melaka,0
9/22/2019,Negeri Sembilan,7
9/22/2019,Pahang,13
9/22/2019,Perak,19
9/22/2019,Perlis,4
9/22/2019,Pulau Pinang,75
9/22/2019,Sabah,229
9/22/2019,Sarawak,133
9/22/2019,Selangor,44
9/22/2019,Terengganu,67
9/22/2019,W.P. Kuala Lumpur,5
9/22/2019,W.P. Labuan,0
9/22/2019,W.P. Putrajaya,0
9/23/2019,Johor,55
9/23/2019,Kedah,225
9/23/2019,Kelantan,98
9/23/2019,Melaka,31
9/23/2019,Negeri Sembilan,56
9/23/2019,Pahang,64
9/23/2019,Perak,139
9/23/2019,Perlis,56
9/23/2019,Pulau Pinang,188
9/23/2019,Sabah,180
9/23/2019,Sarawak,317
9/23/2019,Selangor,29
9/23/2019,Terengganu,37
9/23/2019,W.P. Kuala Lumpur,23
9/23/2019,W.P. Labuan,15
9/23/2019,W.P. Putrajaya,0
9/24/2019,Johor,73
9/24/2019,Kedah,216
9/24/2019,Kelantan,173
9/24/2019,Melaka,55
9/24/2019,Negeri Sembilan,18
9/24/2019,Pahang,63
9/24/2019,Perak,148
9/24/2019,Perlis,58
9/24/2019,Pulau Pinang,193
9/24/2019,Sabah,85
9/24/2019,Sarawak,309
9/24/2019,Selangor,134
9/24/2019,Terengganu,40
9/24/2019,W.P. Kuala Lumpur,45
9/24/2019,W.P. Labuan,12
9/24/2019,W.P. Putrajaya,0
9/25/2019,Johor,108
9/25/2019,Kedah,191
9/25/2019,Kelantan,259
9/25/2019,Melaka,47
9/25/2019,Negeri Sembilan,50
9/25/2019,Pahang,129
9/25/2019,Perak,199
9/25/2019,Perlis,79
9/25/2019,Pulau Pinang,162
9/25/2019,Sabah,55
9/25/2019,Sarawak,199
9/25/2019,Selangor,36
9/25/2019,Terengganu,41
9/25/2019,W.P. Kuala Lumpur,6
9/25/2019,W.P. Labuan,3
9/25/2019,W.P. Putrajaya,0
9/26/2019,Johor,95
9/26/2019,Kedah,240
9/26/2019,Kelantan,80
9/26/2019,Melaka,66
9/26/2019,Negeri Sembilan,6
9/26/2019,Pahang,61
9/26/2019,Perak,143
9/26/2019,Perlis,52
9/26/2019,Pulau Pinang,155
9/26/2019,Sabah,39
9/26/2019,Sarawak,199
9/26/2019,Selangor,30
9/26/2019,Terengganu,25
9/26/2019,W.P. Kuala Lumpur,16
9/26/2019,W.P. Labuan,7
9/26/2019,W.P. Putrajaya,6
9/27/2019,Johor,58
9/27/2019,Kedah,81
9/27/2019,Kelantan,18
9/27/2019,Melaka,44
9/27/2019,Negeri Sembilan,14
9/27/2019,Pahang,64
9/27/2019,Perak,101
9/27/2019,Perlis,37
9/27/2019,Pulau Pinang,156
9/27/2019,Sabah,32
9/27/2019,Sarawak,122
9/27/2019,Selangor,32
9/27/2019,Terengganu,1
9/27/2019,W.P. Kuala Lumpur,9
9/27/2019,W.P. Labuan,2
9/27/2019,W.P. Putrajaya,2
9/28/2019,Johor,25
9/28/2019,Kedah,102
9/28/2019,Kelantan,62
9/28/2019,Melaka,6
9/28/2019,Negeri Sembilan,8
9/28/2019,Pahang,36
9/28/2019,Perak,40
9/28/2019,Perlis,13
9/28/2019,Pulau Pinang,103
9/28/2019,Sabah,22
9/28/2019,Sarawak,95
9/28/2019,Selangor,144
9/28/2019,Terengganu,2
9/28/2019,W.P. Kuala Lumpur,128
9/28/2019,W.P. Labuan,0
9/28/2019,W.P. Putrajaya,9
9/29/2019,Johor,87
9/29/2019,Kedah,174
9/29/2019,Kelantan,39
9/29/2019,Melaka,1
9/29/2019,Negeri Sembilan,3
9/29/2019,Pahang,10
9/29/2019,Perak,18
9/29/2019,Perlis,69
9/29/2019,Pulau Pinang,100
9/29/2019,Sabah,26
9/29/2019,Sarawak,65
9/29/2019,Selangor,19
9/29/2019,Terengganu,29
9/29/2019,W.P. Kuala Lumpur,2
9/29/2019,W.P. Labuan,0
9/29/2019,W.P. Putrajaya,0
9/30/2019,Johor,118
9/30/2019,Kedah,212
9/30/2019,Kelantan,61
9/30/2019,Melaka,72
9/30/2019,Negeri Sembilan,22
9/30/2019,Pahang,95
9/30/2019,Perak,176
9/30/2019,Perlis,63
9/30/2019,Pulau Pinang,158
9/30/2019,Sabah,165
9/30/2019,Sarawak,160
9/30/2019,Selangor,40
9/30/2019,Terengganu,40
9/30/2019,W.P. Kuala Lumpur,10
9/30/2019,W.P. Labuan,2
9/30/2019,W.P. Putrajaya,3
10/1/2019,Johor,120
10/1/2019,Kedah,202
10/1/2019,Kelantan,78
10/1/2019,Melaka,121
10/1/2019,Negeri Sembilan,25
10/1/2019,Pahang,82
10/1/2019,Perak,160
10/1/2019,Perlis,48
10/1/2019,Pulau Pinang,146
10/1/2019,Sabah,39
10/1/2019,Sarawak,158
10/1/2019,Selangor,29
10/1/2019,Terengganu,30
10/1/2019,W.P. Kuala Lumpur,28
10/1/2019,W.P. Labuan,3
10/1/2019,W.P. Putrajaya,0
10/2/2019,Johor,197
10/2/2019,Kedah,227
10/2/2019,Kelantan,107
10/2/2019,Melaka,107
10/2/2019,Negeri Sembilan,23
10/2/2019,Pahang,104
10/2/2019,Perak,184
10/2/2019,Perlis,45
10/2/2019,Pulau Pinang,162
10/2/2019,Sabah,40
10/2/2019,Sarawak,169
10/2/2019,Selangor,48
10/2/2019,Terengganu,29
10/2/2019,W.P. Kuala Lumpur,12
10/2/2019,W.P. Labuan,3
10/2/2019,W.P. Putrajaya,1
10/3/2019,Johor,171
10/3/2019,Kedah,281
10/3/2019,Kelantan,105
10/3/2019,Melaka,82
10/3/2019,Negeri Sembilan,17
10/3/2019,Pahang,83
10/3/2019,Perak,183
10/3/2019,Perlis,51
10/3/2019,Pulau Pinang,179
10/3/2019,Sabah,34
10/3/2019,Sarawak,246
10/3/2019,Selangor,55
10/3/2019,Terengganu,23
10/3/2019,W.P. Kuala Lumpur,3
10/3/2019,W.P. Labuan,3
10/3/2019,W.P. Putrajaya,0
10/4/2019,Johor,53
10/4/2019,Kedah,86
10/4/2019,Kelantan,8
10/4/2019,Melaka,98
10/4/2019,Negeri Sembilan,9
10/4/2019,Pahang,48
10/4/2019,Perak,119
10/4/2019,Perlis,28
10/4/2019,Pulau Pinang,199
10/4/2019,Sabah,39
10/4/2019,Sarawak,162
10/4/2019,Selangor,43
10/4/2019,Terengganu,0
10/4/2019,W.P. Kuala Lumpur,38
10/4/2019,W.P. Labuan,1
10/4/2019,W.P. Putrajaya,1
10/5/2019,Johor,44
10/5/2019,Kedah,67
10/5/2019,Kelantan,36
10/5/2019,Melaka,2
10/5/2019,Negeri Sembilan,8
10/5/2019,Pahang,12
10/5/2019,Perak,44
10/5/2019,Perlis,4
10/5/2019,Pulau Pinang,134
10/5/2019,Sabah,17
10/5/2019,Sarawak,64
10/5/2019,Selangor,55
10/5/2019,Terengganu,27
10/5/2019,W.P. Kuala Lumpur,15
10/5/2019,W.P. Labuan,0
10/5/2019,W.P. Putrajaya,6
10/6/2019,Johor,44
10/6/2019,Kedah,118
10/6/2019,Kelantan,68
10/6/2019,Melaka,1
10/6/2019,Negeri Sembilan,2
10/6/2019,Pahang,7
10/6/2019,Perak,7
10/6/2019,Perlis,7
10/6/2019,Pulau Pinang,89
10/6/2019,Sabah,101
10/6/2019,Sarawak,84
10/6/2019,Selangor,3
10/6/2019,Terengganu,31
10/6/2019,W.P. Kuala Lumpur,2
10/6/2019,W.P. Labuan,0
10/6/2019,W.P. Putrajaya,0
10/7/2019,Johor,167
10/7/2019,Kedah,204
10/7/2019,Kelantan,75
10/7/2019,Melaka,70
10/7/2019,Negeri Sembilan,45
10/7/2019,Pahang,91
10/7/2019,Perak,208
10/7/2019,Perlis,47
10/7/2019,Pulau Pinang,142
10/7/2019,Sabah,87
10/7/2019,Sarawak,208
10/7/2019,Selangor,52
10/7/2019,Terengganu,47
10/7/2019,W.P. Kuala Lumpur,19
10/7/2019,W.P. Labuan,3
10/7/2019,W.P. Putrajaya,2
10/8/2019,Johor,183
10/8/2019,Kedah,244
10/8/2019,Kelantan,91
10/8/2019,Melaka,137
10/8/2019,Negeri Sembilan,23
10/8/2019,Pahang,79
10/8/2019,Perak,255
10/8/2019,Perlis,53
10/8/2019,Pulau Pinang,153
10/8/2019,Sabah,88
10/8/2019,Sarawak,228
10/8/2019,Selangor,40
10/8/2019,Terengganu,47
10/8/2019,W.P. Kuala Lumpur,13
10/8/2019,W.P. Labuan,4
10/8/2019,W.P. Putrajaya,2
10/9/2019,Johor,217
10/9/2019,Kedah,178
10/9/2019,Kelantan,80
10/9/2019,Melaka,111
10/9/2019,Negeri Sembilan,17
10/9/2019,Pahang,118
10/9/2019,Perak,168
10/9/2019,Perlis,41
10/9/2019,Pulau Pinang,164
10/9/2019,Sabah,79
10/9/2019,Sarawak,210
10/9/2019,Selangor,51
10/9/2019,Terengganu,85
10/9/2019,W.P. Kuala Lumpur,17
10/9/2019,W.P. Labuan,3
10/9/2019,W.P. Putrajaya,1
10/10/2019,Johor,124
10/10/2019,Kedah,258
10/10/2019,Kelantan,74
10/10/2019,Melaka,122
10/10/2019,Negeri Sembilan,34
10/10/2019,Pahang,80
10/10/2019,Perak,115
10/10/2019,Perlis,51
10/10/2019,Pulau Pinang,169
10/10/2019,Sabah,70
10/10/2019,Sarawak,295
10/10/2019,Selangor,60
10/10/2019,Terengganu,29
10/10/2019,W.P. Kuala Lumpur,10
10/10/2019,W.P. Labuan,1
10/10/2019,W.P. Putrajaya,0
10/11/2019,Johor,63
10/11/2019,Kedah,62
10/11/2019,Kelantan,21
10/11/2019,Melaka,7
10/11/2019,Negeri Sembilan,26
10/11/2019,Pahang,48
10/11/2019,Perak,155
10/11/2019,Perlis,41
10/11/2019,Pulau Pinang,135
10/11/2019,Sabah,35
10/11/2019,Sarawak,135
10/11/2019,Selangor,61
10/11/2019,Terengganu,19
10/11/2019,W.P. Kuala Lumpur,12
10/11/2019,W.P. Labuan,0
10/11/2019,W.P. Putrajaya,1
10/12/2019,Johor,29
10/12/2019,Kedah,60
10/12/2019,Kelantan,160
10/12/2019,Melaka,10
10/12/2019,Negeri Sembilan,27
10/12/2019,Pahang,13
10/12/2019,Perak,66
10/12/2019,Perlis,7
10/12/2019,Pulau Pinang,97
10/12/2019,Sabah,143
10/12/2019,Sarawak,67
10/12/2019,Selangor,185
10/12/2019,Terengganu,62
10/12/2019,W.P. Kuala Lumpur,8
10/12/2019,W.P. Labuan,0
10/12/2019,W.P. Putrajaya,8
10/13/2019,Johor,100
10/13/2019,Kedah,112
10/13/2019,Kelantan,82
10/13/2019,Melaka,1
10/13/2019,Negeri Sembilan,13
10/13/2019,Pahang,6
10/13/2019,Perak,13
10/13/2019,Perlis,5
10/13/2019,Pulau Pinang,75
10/13/2019,Sabah,62
10/13/2019,Sarawak,55
10/13/2019,Selangor,221
10/13/2019,Terengganu,79
10/13/2019,W.P. Kuala Lumpur,5
10/13/2019,W.P. Labuan,0
10/13/2019,W.P. Putrajaya,1
10/14/2019,Johor,140
10/14/2019,Kedah,217
10/14/2019,Kelantan,100
10/14/2019,Melaka,122
10/14/2019,Negeri Sembilan,70
10/14/2019,Pahang,62
10/14/2019,Perak,127
10/14/2019,Perlis,56
10/14/2019,Pulau Pinang,127
10/14/2019,Sabah,79
10/14/2019,Sarawak,244
10/14/2019,Selangor,76
10/14/2019,Terengganu,110
10/14/2019,W.P. Kuala Lumpur,11
10/14/2019,W.P. Labuan,1
10/14/2019,W.P. Putrajaya,0
10/15/2019,Johor,132
10/15/2019,Kedah,265
10/15/2019,Kelantan,101
10/15/2019,Melaka,141
10/15/2019,Negeri Sembilan,26
10/15/2019,Pahang,68
10/15/2019,Perak,185
10/15/2019,Perlis,68
10/15/2019,Pulau Pinang,174
10/15/2019,Sabah,98
10/15/2019,Sarawak,198
10/15/2019,Selangor,93
10/15/2019,Terengganu,130
10/15/2019,W.P. Kuala Lumpur,14
10/15/2019,W.P. Labuan,3
10/15/2019,W.P. Putrajaya,0
10/16/2019,Johor,314
10/16/2019,Kedah,209
10/16/2019,Kelantan,106
10/16/2019,Melaka,116
10/16/2019,Negeri Sembilan,57
10/16/2019,Pahang,86
10/16/2019,Perak,172
10/16/2019,Perlis,59
10/16/2019,Pulau Pinang,216
10/16/2019,Sabah,71
10/16/2019,Sarawak,207
10/16/2019,Selangor,174
10/16/2019,Terengganu,74
10/16/2019,W.P. Kuala Lumpur,19
10/16/2019,W.P. Labuan,4
10/16/2019,W.P. Putrajaya,0
10/17/2019,Johor,141
10/17/2019,Kedah,556
10/17/2019,Kelantan,117
10/17/2019,Melaka,135
10/17/2019,Negeri Sembilan,49
10/17/2019,Pahang,84
10/17/2019,Perak,142
10/17/2019,Perlis,73
10/17/2019,Pulau Pinang,164
10/17/2019,Sabah,153
10/17/2019,Sarawak,285
10/17/2019,Selangor,136
10/17/2019,Terengganu,21
10/17/2019,W.P. Kuala Lumpur,45
10/17/2019,W.P. Labuan,1
10/17/2019,W.P. Putrajaya,0
10/18/2019,Johor,70
10/18/2019,Kedah,86
10/18/2019,Kelantan,9
10/18/2019,Melaka,94
10/18/2019,Negeri Sembilan,36
10/18/2019,Pahang,58
10/18/2019,Perak,172
10/18/2019,Perlis,48
10/18/2019,Pulau Pinang,163
10/18/2019,Sabah,117
10/18/2019,Sarawak,160
10/18/2019,Selangor,49
10/18/2019,Terengganu,38
10/18/2019,W.P. Kuala Lumpur,45
10/18/2019,W.P. Labuan,3
10/18/2019,W.P. Putrajaya,0
10/19/2019,Johor,86
10/19/2019,Kedah,58
10/19/2019,Kelantan,49
10/19/2019,Melaka,94
10/19/2019,Negeri Sembilan,6
10/19/2019,Pahang,28
10/19/2019,Perak,58
10/19/2019,Perlis,25
10/19/2019,Pulau Pinang,138
10/19/2019,Sabah,55
10/19/2019,Sarawak,214
10/19/2019,Selangor,83
10/19/2019,Terengganu,39
10/19/2019,W.P. Kuala Lumpur,22
10/19/2019,W.P. Labuan,0
10/19/2019,W.P. Putrajaya,0
10/20/2019,Johor,53
10/20/2019,Kedah,161
10/20/2019,Kelantan,208
10/20/2019,Melaka,6
10/20/2019,Negeri Sembilan,0
10/20/2019,Pahang,69
10/20/2019,Perak,24
10/20/2019,Perlis,5
10/20/2019,Pulau Pinang,91
10/20/2019,Sabah,238
10/20/2019,Sarawak,173
10/20/2019,Selangor,9
10/20/2019,Terengganu,45
10/20/2019,W.P. Kuala Lumpur,3
10/20/2019,W.P. Labuan,0
10/20/2019,W.P. Putrajaya,0
10/21/2019,Johor,191
10/21/2019,Kedah,266
10/21/2019,Kelantan,112
10/21/2019,Melaka,99
10/21/2019,Negeri Sembilan,55
10/21/2019,Pahang,66
10/21/2019,Perak,162
10/21/2019,Perlis,62
10/21/2019,Pulau Pinang,217
10/21/2019,Sabah,107
10/21/2019,Sarawak,250
10/21/2019,Selangor,46
10/21/2019,Terengganu,63
10/21/2019,W.P. Kuala Lumpur,47
10/21/2019,W.P. Labuan,1
10/21/2019,W.P. Putrajaya,1
10/22/2019,Johor,161
10/22/2019,Kedah,259
10/22/2019,Kelantan,76
10/22/2019,Melaka,128
10/22/2019,Negeri Sembilan,71
10/22/2019,Pahang,81
10/22/2019,Perak,184
10/22/2019,Perlis,70
10/22/2019,Pulau Pinang,219
10/22/2019,Sabah,127
10/22/2019,Sarawak,287
10/22/2019,Selangor,131
10/22/2019,Terengganu,42
10/22/2019,W.P. Kuala Lumpur,101
10/22/2019,W.P. Labuan,3
10/22/2019,W.P. Putrajaya,0
10/23/2019,Johor,228
10/23/2019,Kedah,248
10/23/2019,Kelantan,116
10/23/2019,Melaka,148
10/23/2019,Negeri Sembilan,61
10/23/2019,Pahang,84
10/23/2019,Perak,148
10/23/2019,Perlis,79
10/23/2019,Pulau Pinang,196
10/23/2019,Sabah,120
10/23/2019,Sarawak,274
10/23/2019,Selangor,101
10/23/2019,Terengganu,45
10/23/2019,W.P. Kuala Lumpur,73
10/23/2019,W.P. Labuan,1
10/23/2019,W.P. Putrajaya,0
10/24/2019,Johor,140
10/24/2019,Kedah,268
10/24/2019,Kelantan,88
10/24/2019,Melaka,106
10/24/2019,Negeri Sembilan,112
10/24/2019,Pahang,66
10/24/2019,Perak,163
10/24/2019,Perlis,77
10/24/2019,Pulau Pinang,191
10/24/2019,Sabah,77
10/24/2019,Sarawak,402
10/24/2019,Selangor,68
10/24/2019,Terengganu,34
10/24/2019,W.P. Kuala Lumpur,79
10/24/2019,W.P. Labuan,1
10/24/2019,W.P. Putrajaya,0
10/25/2019,Johor,34
10/25/2019,Kedah,55
10/25/2019,Kelantan,72
10/25/2019,Melaka,106
10/25/2019,Negeri Sembilan,74
10/25/2019,Pahang,43
10/25/2019,Perak,147
10/25/2019,Perlis,38
10/25/2019,Pulau Pinang,159
10/25/2019,Sabah,66
10/25/2019,Sarawak,224
10/25/2019,Selangor,90
10/25/2019,Terengganu,0
10/25/2019,W.P. Kuala Lumpur,74
10/25/2019,W.P. Labuan,2
10/25/2019,W.P. Putrajaya,1
10/26/2019,Johor,33
10/26/2019,Kedah,62
10/26/2019,Kelantan,90
10/26/2019,Melaka,3
10/26/2019,Negeri Sembilan,58
10/26/2019,Pahang,2
10/26/2019,Perak,38
10/26/2019,Perlis,9
10/26/2019,Pulau Pinang,88
10/26/2019,Sabah,63
10/26/2019,Sarawak,67
